Kod;Nazwa;Rok;Wartosc;Jednostka_miary
262000;Powiat m. Legnica;2023;4.50;%
262000;Powiat m. Legnica;2024;4.70;%
264000;Powiat m. Wrocław;2004;12.30;%
264000;Powiat m. Wrocław;2005;10.90;%
264000;Powiat m. Wrocław;2006;8.00;%
264000;Powiat m. Wrocław;2007;4.50;%
264000;Powiat m. Wrocław;2008;3.30;%
264000;Powiat m. Wrocław;2009;5.10;%
264000;Powiat m. Wrocław;2010;5.50;%
264000;Powiat m. Wrocław;2011;5.00;%
264000;Powiat m. Wrocław;2012;5.70;%
264000;Powiat m. Wrocław;2013;5.50;%
264000;Powiat m. Wrocław;2014;4.10;%
264000;Powiat m. Wrocław;2015;3.30;%
264000;Powiat m. Wrocław;2016;2.70;%
264000;Powiat m. Wrocław;2017;2.10;%
264000;Powiat m. Wrocław;2018;1.90;%
264000;Powiat m. Wrocław;2019;1.60;%
264000;Powiat m. Wrocław;2020;2.40;%
264000;Powiat m. Wrocław;2021;1.90;%
264000;Powiat m. Wrocław;2022;1.60;%
264000;Powiat m. Wrocław;2023;1.60;%
264000;Powiat m. Wrocław;2024;1.70;%
265000;Powiat m. Wałbrzych od 2013;2004;;%
265000;Powiat m. Wałbrzych od 2013;2005;;%
265000;Powiat m. Wałbrzych od 2013;2006;;%
265000;Powiat m. Wałbrzych od 2013;2007;;%
265000;Powiat m. Wałbrzych od 2013;2008;;%
265000;Powiat m. Wałbrzych od 2013;2009;;%
265000;Powiat m. Wałbrzych od 2013;2010;;%
265000;Powiat m. Wałbrzych od 2013;2011;;%
265000;Powiat m. Wałbrzych od 2013;2012;;%
265000;Powiat m. Wałbrzych od 2013;2013;16.80;%
265000;Powiat m. Wałbrzych od 2013;2014;13.10;%
265000;Powiat m. Wałbrzych od 2013;2015;10.40;%
265000;Powiat m. Wałbrzych od 2013;2016;9.20;%
265000;Powiat m. Wałbrzych od 2013;2017;7.20;%
265000;Powiat m. Wałbrzych od 2013;2018;6.00;%
265000;Powiat m. Wałbrzych od 2013;2019;4.90;%
265000;Powiat m. Wałbrzych od 2013;2020;6.00;%
265000;Powiat m. Wałbrzych od 2013;2021;4.80;%
265000;Powiat m. Wałbrzych od 2013;2022;4.20;%
265000;Powiat m. Wałbrzych od 2013;2023;4.40;%
265000;Powiat m. Wałbrzych od 2013;2024;5.10;%
400000;KUJAWSKO-POMORSKIE;2004;23.60;%
400000;KUJAWSKO-POMORSKIE;2005;22.30;%
400000;KUJAWSKO-POMORSKIE;2006;19.20;%
400000;KUJAWSKO-POMORSKIE;2007;14.90;%
400000;KUJAWSKO-POMORSKIE;2008;13.30;%
400000;KUJAWSKO-POMORSKIE;2009;16.20;%
400000;KUJAWSKO-POMORSKIE;2010;17.00;%
400000;KUJAWSKO-POMORSKIE;2011;17.00;%
400000;KUJAWSKO-POMORSKIE;2012;18.10;%
400000;KUJAWSKO-POMORSKIE;2013;18.20;%
400000;KUJAWSKO-POMORSKIE;2014;15.50;%
400000;KUJAWSKO-POMORSKIE;2015;13.20;%
400000;KUJAWSKO-POMORSKIE;2016;12.00;%
400000;KUJAWSKO-POMORSKIE;2017;9.90;%
400000;KUJAWSKO-POMORSKIE;2018;8.80;%
400000;KUJAWSKO-POMORSKIE;2019;7.90;%
400000;KUJAWSKO-POMORSKIE;2020;9.00;%
400000;KUJAWSKO-POMORSKIE;2021;8.10;%
400000;KUJAWSKO-POMORSKIE;2022;7.30;%
400000;KUJAWSKO-POMORSKIE;2023;7.10;%
400000;KUJAWSKO-POMORSKIE;2024;7.30;%
401000;Powiat aleksandrowski;2004;29.70;%
401000;Powiat aleksandrowski;2005;26.60;%
401000;Powiat aleksandrowski;2006;24.30;%
401000;Powiat aleksandrowski;2007;19.50;%
401000;Powiat aleksandrowski;2008;16.80;%
401000;Powiat aleksandrowski;2009;17.10;%
401000;Powiat aleksandrowski;2010;20.60;%
401000;Powiat aleksandrowski;2011;21.20;%
401000;Powiat aleksandrowski;2012;23.60;%
401000;Powiat aleksandrowski;2013;24.20;%
401000;Powiat aleksandrowski;2014;22.30;%
401000;Powiat aleksandrowski;2015;18.90;%
401000;Powiat aleksandrowski;2016;16.90;%
401000;Powiat aleksandrowski;2017;14.20;%
401000;Powiat aleksandrowski;2018;12.90;%
401000;Powiat aleksandrowski;2019;12.20;%
401000;Powiat aleksandrowski;2020;14.80;%
401000;Powiat aleksandrowski;2021;13.50;%
401000;Powiat aleksandrowski;2022;11.30;%
401000;Powiat aleksandrowski;2023;10.90;%
401000;Powiat aleksandrowski;2024;10.30;%
402000;Powiat brodnicki;2004;25.60;%
402000;Powiat brodnicki;2005;24.10;%
402000;Powiat brodnicki;2006;20.10;%
402000;Powiat brodnicki;2007;14.70;%
402000;Powiat brodnicki;2008;12.10;%
402000;Powiat brodnicki;2009;15.50;%
402000;Powiat brodnicki;2010;15.90;%
402000;Powiat brodnicki;2011;14.80;%
402000;Powiat brodnicki;2012;15.10;%
402000;Powiat brodnicki;2013;15.70;%
402000;Powiat brodnicki;2014;13.20;%
402000;Powiat brodnicki;2015;11.40;%
402000;Powiat brodnicki;2016;9.80;%
402000;Powiat brodnicki;2017;7.70;%
402000;Powiat brodnicki;2018;7.20;%
402000;Powiat brodnicki;2019;7.00;%
402000;Powiat brodnicki;2020;8.40;%
402000;Powiat brodnicki;2021;6.70;%
402000;Powiat brodnicki;2022;6.90;%
402000;Powiat brodnicki;2023;6.70;%
402000;Powiat brodnicki;2024;6.70;%
403000;Powiat bydgoski;2004;21.10;%
403000;Powiat bydgoski;2005;19.90;%
403000;Powiat bydgoski;2006;16.10;%
403000;Powiat bydgoski;2007;11.00;%
403000;Powiat bydgoski;2008;8.90;%
403000;Powiat bydgoski;2009;11.90;%
403000;Powiat bydgoski;2010;12.70;%
403000;Powiat bydgoski;2011;12.60;%
403000;Powiat bydgoski;2012;13.40;%
403000;Powiat bydgoski;2013;13.80;%
403000;Powiat bydgoski;2014;11.80;%
403000;Powiat bydgoski;2015;8.90;%
403000;Powiat bydgoski;2016;7.80;%
403000;Powiat bydgoski;2017;6.40;%
403000;Powiat bydgoski;2018;5.50;%
403000;Powiat bydgoski;2019;4.10;%
403000;Powiat bydgoski;2020;5.20;%
403000;Powiat bydgoski;2021;3.90;%
403000;Powiat bydgoski;2022;3.30;%
403000;Powiat bydgoski;2023;3.10;%
403000;Powiat bydgoski;2024;3.30;%
404000;Powiat chełmiński;2004;28.10;%
404000;Powiat chełmiński;2005;28.50;%
404000;Powiat chełmiński;2006;25.10;%
404000;Powiat chełmiński;2007;17.40;%
404000;Powiat chełmiński;2008;18.80;%
404000;Powiat chełmiński;2009;21.00;%
404000;Powiat chełmiński;2010;22.00;%
404000;Powiat chełmiński;2011;22.90;%
404000;Powiat chełmiński;2012;24.60;%
404000;Powiat chełmiński;2013;24.70;%
404000;Powiat chełmiński;2014;20.90;%
404000;Powiat chełmiński;2015;17.50;%
404000;Powiat chełmiński;2016;15.70;%
404000;Powiat chełmiński;2017;13.80;%
404000;Powiat chełmiński;2018;12.60;%
404000;Powiat chełmiński;2019;11.80;%
404000;Powiat chełmiński;2020;13.20;%
404000;Powiat chełmiński;2021;12.80;%
404000;Powiat chełmiński;2022;12.30;%
404000;Powiat chełmiński;2023;11.80;%
404000;Powiat chełmiński;2024;12.50;%
405000;Powiat golubsko-dobrzyński;2004;28.10;%
405000;Powiat golubsko-dobrzyński;2005;27.40;%
405000;Powiat golubsko-dobrzyński;2006;23.10;%
405000;Powiat golubsko-dobrzyński;2007;18.00;%
405000;Powiat golubsko-dobrzyński;2008;15.80;%
405000;Powiat golubsko-dobrzyński;2009;19.60;%
405000;Powiat golubsko-dobrzyński;2010;21.20;%
405000;Powiat golubsko-dobrzyński;2011;22.30;%
405000;Powiat golubsko-dobrzyński;2012;23.40;%
405000;Powiat golubsko-dobrzyński;2013;23.60;%
405000;Powiat golubsko-dobrzyński;2014;20.10;%
405000;Powiat golubsko-dobrzyński;2015;16.70;%
405000;Powiat golubsko-dobrzyński;2016;13.50;%
405000;Powiat golubsko-dobrzyński;2017;11.00;%
405000;Powiat golubsko-dobrzyński;2018;10.20;%
405000;Powiat golubsko-dobrzyński;2019;10.00;%
405000;Powiat golubsko-dobrzyński;2020;11.90;%
405000;Powiat golubsko-dobrzyński;2021;12.10;%
405000;Powiat golubsko-dobrzyński;2022;10.60;%
405000;Powiat golubsko-dobrzyński;2023;10.20;%
405000;Powiat golubsko-dobrzyński;2024;10.60;%
406000;Powiat grudziądzki;2004;33.30;%
406000;Powiat grudziądzki;2005;32.60;%
406000;Powiat grudziądzki;2006;28.40;%
406000;Powiat grudziądzki;2007;24.10;%
406000;Powiat grudziądzki;2008;22.20;%
406000;Powiat grudziądzki;2009;24.00;%
406000;Powiat grudziądzki;2010;27.10;%
406000;Powiat grudziądzki;2011;27.60;%
406000;Powiat grudziądzki;2012;28.10;%
406000;Powiat grudziądzki;2013;26.00;%
406000;Powiat grudziądzki;2014;20.40;%
406000;Powiat grudziądzki;2015;16.50;%
406000;Powiat grudziądzki;2016;16.50;%
406000;Powiat grudziądzki;2017;14.20;%
406000;Powiat grudziądzki;2018;13.40;%
406000;Powiat grudziądzki;2019;10.60;%
406000;Powiat grudziądzki;2020;12.30;%
406000;Powiat grudziądzki;2021;13.40;%
406000;Powiat grudziądzki;2022;11.30;%
406000;Powiat grudziądzki;2023;10.50;%
406000;Powiat grudziądzki;2024;11.00;%
407000;Powiat inowrocławski;2004;29.60;%
407000;Powiat inowrocławski;2005;28.80;%
407000;Powiat inowrocławski;2006;26.60;%
407000;Powiat inowrocławski;2007;22.30;%
407000;Powiat inowrocławski;2008;19.10;%
407000;Powiat inowrocławski;2009;21.20;%
407000;Powiat inowrocławski;2010;21.70;%
407000;Powiat inowrocławski;2011;22.20;%
407000;Powiat inowrocławski;2012;23.70;%
407000;Powiat inowrocławski;2013;23.80;%
407000;Powiat inowrocławski;2014;20.00;%
407000;Powiat inowrocławski;2015;18.20;%
407000;Powiat inowrocławski;2016;16.90;%
407000;Powiat inowrocławski;2017;14.40;%
407000;Powiat inowrocławski;2018;12.60;%
407000;Powiat inowrocławski;2019;11.00;%
407000;Powiat inowrocławski;2020;12.70;%
407000;Powiat inowrocławski;2021;12.40;%
407000;Powiat inowrocławski;2022;10.30;%
407000;Powiat inowrocławski;2023;10.60;%
407000;Powiat inowrocławski;2024;10.70;%
408000;Powiat lipnowski;2004;29.80;%
408000;Powiat lipnowski;2005;29.00;%
408000;Powiat lipnowski;2006;27.20;%
408000;Powiat lipnowski;2007;22.40;%
408000;Powiat lipnowski;2008;20.90;%
408000;Powiat lipnowski;2009;25.40;%
408000;Powiat lipnowski;2010;28.90;%
408000;Powiat lipnowski;2011;28.40;%
408000;Powiat lipnowski;2012;28.70;%
408000;Powiat lipnowski;2013;28.70;%
408000;Powiat lipnowski;2014;25.50;%
408000;Powiat lipnowski;2015;20.30;%
408000;Powiat lipnowski;2016;21.70;%
408000;Powiat lipnowski;2017;17.80;%
408000;Powiat lipnowski;2018;17.00;%
408000;Powiat lipnowski;2019;15.50;%
408000;Powiat lipnowski;2020;15.90;%
408000;Powiat lipnowski;2021;15.60;%
408000;Powiat lipnowski;2022;12.70;%
408000;Powiat lipnowski;2023;13.00;%
408000;Powiat lipnowski;2024;13.30;%
409000;Powiat mogileński;2004;29.30;%
409000;Powiat mogileński;2005;27.60;%
409000;Powiat mogileński;2006;23.70;%
409000;Powiat mogileński;2007;20.20;%
409000;Powiat mogileński;2008;19.00;%
409000;Powiat mogileński;2009;20.90;%
409000;Powiat mogileński;2010;21.50;%
409000;Powiat mogileński;2011;19.90;%
409000;Powiat mogileński;2012;21.20;%
409000;Powiat mogileński;2013;22.60;%
409000;Powiat mogileński;2014;18.80;%
409000;Powiat mogileński;2015;15.80;%
409000;Powiat mogileński;2016;13.90;%
409000;Powiat mogileński;2017;11.50;%
409000;Powiat mogileński;2018;10.70;%
409000;Powiat mogileński;2019;9.80;%
409000;Powiat mogileński;2020;10.70;%
409000;Powiat mogileński;2021;10.60;%
409000;Powiat mogileński;2022;9.60;%
409000;Powiat mogileński;2023;9.70;%
409000;Powiat mogileński;2024;9.60;%
410000;Powiat nakielski;2004;33.90;%
410000;Powiat nakielski;2005;31.50;%
410000;Powiat nakielski;2006;27.10;%
410000;Powiat nakielski;2007;22.00;%
410000;Powiat nakielski;2008;18.50;%
410000;Powiat nakielski;2009;22.30;%
410000;Powiat nakielski;2010;22.90;%
410000;Powiat nakielski;2011;22.80;%
410000;Powiat nakielski;2012;23.50;%
410000;Powiat nakielski;2013;23.60;%
410000;Powiat nakielski;2014;20.70;%
410000;Powiat nakielski;2015;17.50;%
410000;Powiat nakielski;2016;15.70;%
410000;Powiat nakielski;2017;13.10;%
410000;Powiat nakielski;2018;11.70;%
410000;Powiat nakielski;2019;10.50;%
410000;Powiat nakielski;2020;12.80;%
410000;Powiat nakielski;2021;11.60;%
410000;Powiat nakielski;2022;10.40;%
410000;Powiat nakielski;2023;9.80;%
410000;Powiat nakielski;2024;10.20;%
411000;Powiat radziejowski;2004;26.10;%
411000;Powiat radziejowski;2005;24.10;%
411000;Powiat radziejowski;2006;23.20;%
411000;Powiat radziejowski;2007;19.90;%
411000;Powiat radziejowski;2008;19.70;%
411000;Powiat radziejowski;2009;21.00;%
411000;Powiat radziejowski;2010;22.90;%
411000;Powiat radziejowski;2011;23.90;%
411000;Powiat radziejowski;2012;24.30;%
411000;Powiat radziejowski;2013;26.10;%
411000;Powiat radziejowski;2014;22.90;%
411000;Powiat radziejowski;2015;21.70;%
411000;Powiat radziejowski;2016;20.50;%
411000;Powiat radziejowski;2017;18.40;%
411000;Powiat radziejowski;2018;16.60;%
411000;Powiat radziejowski;2019;16.60;%
411000;Powiat radziejowski;2020;16.20;%
411000;Powiat radziejowski;2021;18.70;%
411000;Powiat radziejowski;2022;15.30;%
411000;Powiat radziejowski;2023;16.00;%
411000;Powiat radziejowski;2024;15.10;%
412000;Powiat rypiński;2004;29.20;%
412000;Powiat rypiński;2005;28.10;%
412000;Powiat rypiński;2006;23.80;%
412000;Powiat rypiński;2007;19.20;%
412000;Powiat rypiński;2008;15.10;%
412000;Powiat rypiński;2009;20.30;%
412000;Powiat rypiński;2010;19.90;%
412000;Powiat rypiński;2011;19.10;%
412000;Powiat rypiński;2012;20.50;%
412000;Powiat rypiński;2013;21.20;%
412000;Powiat rypiński;2014;18.50;%
412000;Powiat rypiński;2015;15.70;%
412000;Powiat rypiński;2016;13.80;%
412000;Powiat rypiński;2017;11.80;%
412000;Powiat rypiński;2018;11.60;%
412000;Powiat rypiński;2019;9.90;%
412000;Powiat rypiński;2020;10.50;%
412000;Powiat rypiński;2021;10.50;%
412000;Powiat rypiński;2022;8.90;%
412000;Powiat rypiński;2023;9.00;%
412000;Powiat rypiński;2024;10.00;%
413000;Powiat sępoleński;2004;33.50;%
413000;Powiat sępoleński;2005;29.90;%
413000;Powiat sępoleński;2006;26.10;%
413000;Powiat sępoleński;2007;21.80;%
413000;Powiat sępoleński;2008;21.00;%
413000;Powiat sępoleński;2009;23.60;%
413000;Powiat sępoleński;2010;25.90;%
413000;Powiat sępoleński;2011;25.50;%
413000;Powiat sępoleński;2012;24.70;%
413000;Powiat sępoleński;2013;25.00;%
413000;Powiat sępoleński;2014;21.50;%
413000;Powiat sępoleński;2015;19.30;%
413000;Powiat sępoleński;2016;17.10;%
413000;Powiat sępoleński;2017;14.20;%
413000;Powiat sępoleński;2018;12.50;%
413000;Powiat sępoleński;2019;11.60;%
413000;Powiat sępoleński;2020;12.30;%
413000;Powiat sępoleński;2021;11.50;%
413000;Powiat sępoleński;2022;10.70;%
413000;Powiat sępoleński;2023;11.50;%
413000;Powiat sępoleński;2024;10.90;%
414000;Powiat świecki;2004;25.80;%
414000;Powiat świecki;2005;23.90;%
414000;Powiat świecki;2006;20.10;%
414000;Powiat świecki;2007;16.10;%
414000;Powiat świecki;2008;15.00;%
414000;Powiat świecki;2009;17.90;%
414000;Powiat świecki;2010;20.00;%
414000;Powiat świecki;2011;18.30;%
414000;Powiat świecki;2012;18.80;%
414000;Powiat świecki;2013;18.20;%
414000;Powiat świecki;2014;15.20;%
414000;Powiat świecki;2015;12.30;%
414000;Powiat świecki;2016;10.30;%
414000;Powiat świecki;2017;8.50;%
414000;Powiat świecki;2018;7.50;%
414000;Powiat świecki;2019;7.00;%
414000;Powiat świecki;2020;7.20;%
414000;Powiat świecki;2021;6.50;%
414000;Powiat świecki;2022;6.20;%
414000;Powiat świecki;2023;6.30;%
414000;Powiat świecki;2024;6.40;%
415000;Powiat toruński;2004;29.60;%
415000;Powiat toruński;2005;28.90;%
415000;Powiat toruński;2006;24.80;%
415000;Powiat toruński;2007;15.90;%
415000;Powiat toruński;2008;13.20;%
415000;Powiat toruński;2009;17.60;%
415000;Powiat toruński;2010;17.80;%
415000;Powiat toruński;2011;17.00;%
415000;Powiat toruński;2012;20.40;%
415000;Powiat toruński;2013;21.30;%
415000;Powiat toruński;2014;17.90;%
415000;Powiat toruński;2015;15.90;%
415000;Powiat toruński;2016;13.70;%
415000;Powiat toruński;2017;12.30;%
415000;Powiat toruński;2018;11.00;%
415000;Powiat toruński;2019;9.40;%
415000;Powiat toruński;2020;10.50;%
415000;Powiat toruński;2021;10.60;%
415000;Powiat toruński;2022;8.40;%
415000;Powiat toruński;2023;8.00;%
415000;Powiat toruński;2024;8.30;%
416000;Powiat tucholski;2004;29.90;%
416000;Powiat tucholski;2005;28.30;%
416000;Powiat tucholski;2006;23.80;%
416000;Powiat tucholski;2007;18.50;%
416000;Powiat tucholski;2008;15.60;%
416000;Powiat tucholski;2009;18.00;%
416000;Powiat tucholski;2010;19.80;%
416000;Powiat tucholski;2011;19.60;%
416000;Powiat tucholski;2012;21.10;%
416000;Powiat tucholski;2013;21.90;%
416000;Powiat tucholski;2014;18.70;%
416000;Powiat tucholski;2015;16.80;%
416000;Powiat tucholski;2016;14.90;%
416000;Powiat tucholski;2017;12.50;%
416000;Powiat tucholski;2018;11.00;%
416000;Powiat tucholski;2019;9.70;%
416000;Powiat tucholski;2020;11.00;%
416000;Powiat tucholski;2021;10.60;%
416000;Powiat tucholski;2022;10.30;%
416000;Powiat tucholski;2023;10.80;%
416000;Powiat tucholski;2024;10.70;%
417000;Powiat wąbrzeski;2004;31.00;%
417000;Powiat wąbrzeski;2005;29.60;%
417000;Powiat wąbrzeski;2006;25.60;%
417000;Powiat wąbrzeski;2007;19.40;%
417000;Powiat wąbrzeski;2008;17.00;%
417000;Powiat wąbrzeski;2009;19.60;%
417000;Powiat wąbrzeski;2010;21.00;%
417000;Powiat wąbrzeski;2011;21.30;%
417000;Powiat wąbrzeski;2012;22.60;%
417000;Powiat wąbrzeski;2013;22.80;%
417000;Powiat wąbrzeski;2014;20.10;%
417000;Powiat wąbrzeski;2015;17.90;%
417000;Powiat wąbrzeski;2016;16.70;%
417000;Powiat wąbrzeski;2017;13.60;%
417000;Powiat wąbrzeski;2018;12.00;%
417000;Powiat wąbrzeski;2019;11.50;%
417000;Powiat wąbrzeski;2020;13.00;%
417000;Powiat wąbrzeski;2021;11.70;%
417000;Powiat wąbrzeski;2022;12.70;%
417000;Powiat wąbrzeski;2023;12.30;%
417000;Powiat wąbrzeski;2024;11.00;%
418000;Powiat włocławski;2004;30.30;%
418000;Powiat włocławski;2005;28.60;%
418000;Powiat włocławski;2006;25.30;%
418000;Powiat włocławski;2007;22.20;%
418000;Powiat włocławski;2008;20.50;%
418000;Powiat włocławski;2009;23.80;%
418000;Powiat włocławski;2010;26.20;%
418000;Powiat włocławski;2011;27.00;%
418000;Powiat włocławski;2012;28.70;%
418000;Powiat włocławski;2013;27.30;%
418000;Powiat włocławski;2014;25.40;%
418000;Powiat włocławski;2015;23.30;%
418000;Powiat włocławski;2016;22.00;%
418000;Powiat włocławski;2017;18.50;%
418000;Powiat włocławski;2018;15.60;%
418000;Powiat włocławski;2019;13.90;%
418000;Powiat włocławski;2020;14.60;%
418000;Powiat włocławski;2021;16.00;%
418000;Powiat włocławski;2022;13.40;%
418000;Powiat włocławski;2023;12.80;%
418000;Powiat włocławski;2024;13.20;%
419000;Powiat żniński;2004;34.50;%
419000;Powiat żniński;2005;31.40;%
419000;Powiat żniński;2006;28.00;%
419000;Powiat żniński;2007;21.90;%
419000;Powiat żniński;2008;21.30;%
419000;Powiat żniński;2009;22.40;%
419000;Powiat żniński;2010;21.50;%
419000;Powiat żniński;2011;22.40;%
419000;Powiat żniński;2012;22.70;%
419000;Powiat żniński;2013;23.00;%
419000;Powiat żniński;2014;19.30;%
419000;Powiat żniński;2015;17.00;%
419000;Powiat żniński;2016;15.50;%
419000;Powiat żniński;2017;12.20;%
419000;Powiat żniński;2018;10.60;%
419000;Powiat żniński;2019;9.40;%
419000;Powiat żniński;2020;10.20;%
419000;Powiat żniński;2021;9.70;%
419000;Powiat żniński;2022;8.90;%
419000;Powiat żniński;2023;9.10;%
419000;Powiat żniński;2024;9.20;%
461000;Powiat m. Bydgoszcz;2004;11.40;%
461000;Powiat m. Bydgoszcz;2005;10.80;%
461000;Powiat m. Bydgoszcz;2006;8.40;%
461000;Powiat m. Bydgoszcz;2007;6.20;%
461000;Powiat m. Bydgoszcz;2008;4.90;%
461000;Powiat m. Bydgoszcz;2009;7.60;%
461000;Powiat m. Bydgoszcz;2010;8.00;%
461000;Powiat m. Bydgoszcz;2011;7.90;%
461000;Powiat m. Bydgoszcz;2012;8.60;%
461000;Powiat m. Bydgoszcz;2013;8.80;%
461000;Powiat m. Bydgoszcz;2014;7.40;%
461000;Powiat m. Bydgoszcz;2015;5.40;%
461000;Powiat m. Bydgoszcz;2016;4.80;%
461000;Powiat m. Bydgoszcz;2017;3.90;%
461000;Powiat m. Bydgoszcz;2018;3.60;%
461000;Powiat m. Bydgoszcz;2019;2.90;%
461000;Powiat m. Bydgoszcz;2020;3.60;%
461000;Powiat m. Bydgoszcz;2021;2.50;%
461000;Powiat m. Bydgoszcz;2022;2.30;%
461000;Powiat m. Bydgoszcz;2023;2.20;%
461000;Powiat m. Bydgoszcz;2024;2.30;%
462000;Powiat m. Grudziądz;2004;30.10;%
462000;Powiat m. Grudziądz;2005;29.00;%
462000;Powiat m. Grudziądz;2006;25.10;%
462000;Powiat m. Grudziądz;2007;20.00;%
462000;Powiat m. Grudziądz;2008;18.60;%
462000;Powiat m. Grudziądz;2009;22.40;%
462000;Powiat m. Grudziądz;2010;22.50;%
462000;Powiat m. Grudziądz;2011;22.30;%
462000;Powiat m. Grudziądz;2012;22.60;%
462000;Powiat m. Grudziądz;2013;20.90;%
462000;Powiat m. Grudziądz;2014;16.40;%
462000;Powiat m. Grudziądz;2015;14.20;%
462000;Powiat m. Grudziądz;2016;13.00;%
462000;Powiat m. Grudziądz;2017;10.60;%
462000;Powiat m. Grudziądz;2018;9.20;%
462000;Powiat m. Grudziądz;2019;8.40;%
462000;Powiat m. Grudziądz;2020;11.70;%
462000;Powiat m. Grudziądz;2021;11.50;%
462000;Powiat m. Grudziądz;2022;10.00;%
462000;Powiat m. Grudziądz;2023;9.20;%
462000;Powiat m. Grudziądz;2024;9.80;%
463000;Powiat m. Toruń;2004;13.20;%
463000;Powiat m. Toruń;2005;12.00;%
463000;Powiat m. Toruń;2006;9.80;%
463000;Powiat m. Toruń;2007;6.30;%
463000;Powiat m. Toruń;2008;6.10;%
463000;Powiat m. Toruń;2009;8.50;%
463000;Powiat m. Toruń;2010;8.20;%
463000;Powiat m. Toruń;2011;8.10;%
463000;Powiat m. Toruń;2012;9.60;%
463000;Powiat m. Toruń;2013;10.40;%
463000;Powiat m. Toruń;2014;8.10;%
463000;Powiat m. Toruń;2015;6.90;%
463000;Powiat m. Toruń;2016;6.10;%
463000;Powiat m. Toruń;2017;5.20;%
463000;Powiat m. Toruń;2018;4.70;%
463000;Powiat m. Toruń;2019;4.10;%
463000;Powiat m. Toruń;2020;4.70;%
463000;Powiat m. Toruń;2021;4.00;%
463000;Powiat m. Toruń;2022;3.60;%
463000;Powiat m. Toruń;2023;3.10;%
463000;Powiat m. Toruń;2024;3.20;%
464000;Powiat m. Włocławek;2004;21.80;%
464000;Powiat m. Włocławek;2005;20.90;%
464000;Powiat m. Włocławek;2006;17.80;%
464000;Powiat m. Włocławek;2007;14.40;%
464000;Powiat m. Włocławek;2008;13.90;%
464000;Powiat m. Włocławek;2009;17.30;%
464000;Powiat m. Włocławek;2010;19.50;%
464000;Powiat m. Włocławek;2011;19.80;%
464000;Powiat m. Włocławek;2012;21.30;%
464000;Powiat m. Włocławek;2013;20.30;%
464000;Powiat m. Włocławek;2014;18.90;%
464000;Powiat m. Włocławek;2015;16.90;%
464000;Powiat m. Włocławek;2016;16.40;%
464000;Powiat m. Włocławek;2017;12.80;%
464000;Powiat m. Włocławek;2018;10.70;%
464000;Powiat m. Włocławek;2019;9.30;%
464000;Powiat m. Włocławek;2020;10.90;%
464000;Powiat m. Włocławek;2021;8.70;%
464000;Powiat m. Włocławek;2022;8.40;%
464000;Powiat m. Włocławek;2023;8.20;%
464000;Powiat m. Włocławek;2024;8.70;%
600000;LUBELSKIE;2004;17.80;%
600000;LUBELSKIE;2005;17.00;%
